Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion;;;
2018;4;mu112293233;GALARDÓN DE VIDRIO TALLADO EN RECONOCIMIENTO POR SU PERMANENTE COLABORACIÓN Y APORTE A LA OBRA;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;11-10-2018;CENA DE ANIVERSARIO;;;
2018;4;mu112294463;CENTRO SOCIAL CULTURAL PUEBLITO ARTESANAL LUIS URIBE;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;19-10-2018;NOVENO ANIVERSARIO;;;
2018;4;mu112294563;RELOP MURAL BLANCO;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;19-10-2018;ENTREGADO POR VOLUNTARIAS DE QUILLOTA EN CONGRESO DAMAS DE ROJO EN LA CIUDAD DE IQUIQUE 2018;;;
2018;4;mu112294573;GALVANO DE MADERA TALLADO CON LOGO DE ILUSTRE MUNICIPALIDAD DE LA UNION;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;19-10-2018;CONGRESO DE DAMAS DE ROJO EN LA CIUDAD DE IQUIQUE;;;
2018;4;mu112303933;UNA CAJA CON DOS VINOS FRONTERA;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;30-11-2018;CENA DE ANIVERSARIO DEL CLUB DEPORTIVO RENÉ MALDONADO;;;
2018;4;mu112303943;GALARDÓN DE MADERA ROTARY CAVANCHA;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;28-11-2018;CONMEMORACIÓN DE 139 AÑOS DE LA JUNTA MUNICIPAL;;;
2018;4;mu112304943;"GALARDÓN DE MADERA TALLADO ESCUELA GENERAL BÁSICA Y DESARROLLO ARTISTICO ""VIOLETA PARRA""";Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;27-11-2018;INAUGURACIÓN CENTRO DE ARTE PARA LA INCLUSIÓN;;;
2018;4;mu112309443;UNA CANASTA NAVIDEÑA CON 1 PAQ. DE PISTACHOS, 1 WHISKY CHIVAS REGAL, Y UN PAQ. DE CHOCOLATES;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;21-12-2018;SALUDO NAVIDEÑO;;;
2018;4;mu112309703;ENTREGA DE 1 VINO SANTO VINO EN CAJA;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;21-12-2018;SALUDO NAVIDEÑO;;;
2018;4;mu112299413;3 LIBROS DEL INSTITUTO NACIONAL DEL FUTBOL;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;09-11-2018;APERTURA DEL CURSO MONMEBOL ENTRENADORES DE FUTBOL PLAYA;;;
2018;4;mu112299433;3 LIBROS Y UNA BANDERA DE LA MUNICIPALIDAD DE VILLA YACANTO DE CALANCHITA;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;09-11-2018;SALUDO PROTOCOLAR CLUB DE TANGO ALFREDO DE ANGELIS;;;
2018;4;mu112299783;VINO VIÑA TARAPACÁ 1874 GRAN RESERVA;Mauricio Alejandro Soria Macchiavello;MU11214248;MUNICIPALIDAD DE IQUIQUE;mu112;Alcalde Mauricio Soria;14-11-2018;AGRADECIMIENTO AL CLUB TIRO CON ARCO FENIX - CLUB FENIX IQUIQUE;;;
2018;4;mu116291053;Imán Magnético para refrigerador y Rosario;Jennifer Andrea Ogaz Piñol;MU11610994;MUNICIPALIDAD DE LA CALERA;mu116;Secretario(a) Municipal;03-10-2018;Cortesía;;;
2018;4;mu116308153;BOTELLA DE VINO;Andres Antonio  Vinet Flores;MU11611026;MUNICIPALIDAD DE LA CALERA;mu116;Director(a) de Obras Municipales;19-12-2018;SALUDO NAVIDEÑO;;;
2018;4;mu116292333;Tazón estampado logo del Instituto Aconcagua;Trinidad Del Carmen  Rojo Agusto;MU11683655;MUNICIPALIDAD DE LA CALERA;mu116;Alcalde(sa);03-10-2018;Cortesía;;;
2018;4;mu116292343;Piedra representando la Mineria del Norte y su fauna;Trinidad Del Carmen  Rojo Agusto;MU11683655;MUNICIPALIDAD DE LA CALERA;mu116;Alcalde(sa);09-10-2018;Cortesía;;;
2018;4;mu117306443;Galvano de vidrio;Santiago Rebolledo;MU11784614;MUNICIPALIDAD DE LA CISTERNA;mu117;Alcalde(sa);07-12-2018;Conferencia Internacional de Deportes;;;
2018;4;mu118307903;Ramo de Flores;MAITE LARRONDO LABORDE;MU11811489;MUNICIPALIDAD DE LA CRUZ;mu118;Alcalde(sa);06-12-2018;Licenciatura Octavo Básico;;;
2018;4;mu118307923;Chocolates;MAITE LARRONDO LABORDE;MU11811489;MUNICIPALIDAD DE LA CRUZ;mu118;Alcalde(sa);04-12-2018;Licenciatura Colegio Leonardo Da Vinci;;;
2018;4;mu118307943;Ramo de Flores;MAITE LARRONDO LABORDE;MU11811489;MUNICIPALIDAD DE LA CRUZ;mu118;Alcalde(sa);05-12-2018;Licenciatura Adultos;;;
2018;4;mu118307953;Chocolates;MAITE LARRONDO LABORDE;MU11811489;MUNICIPALIDAD DE LA CRUZ;mu118;Alcalde(sa);07-12-2018;Licenciatura Kinder;;;
2018;4;mu118307963;Ramo de Flores;MAITE LARRONDO LABORDE;MU11811489;MUNICIPALIDAD DE LA CRUZ;mu118;Alcalde(sa);07-12-2018;Ceremonia Gendarmería;;;
2018;4;mu118308003;Flores y Chocolates;MAITE LARRONDO LABORDE;MU11811489;MUNICIPALIDAD DE LA CRUZ;mu118;Alcalde(sa);14-12-2018;Presentación Taller de Danza Inclusiva;;;
2018;4;mu118299443;Taza más infusor, té y portafolio.;MAITE LARRONDO LABORDE;MU11811489;MUNICIPALIDAD DE LA CRUZ;mu118;Alcalde(sa);12-11-2018;Audiencia;;;
2018;4;mu121315413;vino y espumante;Juan Ramon Valdes Valdes;MU12114027;MUNICIPALIDAD DE LA GRANJA;mu121;Concejal(a);20-12-2018;navidad;;;
2018;4;mu121310793;VINOS;German Andres Pino Maturana;MU12114033;MUNICIPALIDAD DE LA GRANJA;mu121;Concejal(a);20-12-2018;Saludo Navidad;;;
2018;4;mu121310803;Artículo Juguete;German Andres Pino Maturana;MU12114033;MUNICIPALIDAD DE LA GRANJA;mu121;Concejal(a);26-12-2018;Presente;;;
2018;4;mu121331093;botella vino;Silvana Andrea Poblete Romero;MU12114037;MUNICIPALIDAD DE LA GRANJA;mu121;Concejal(a);21-12-2018;fiestas fin de año;;;
2018;4;mu121310893;1 Espumante y 1 botella de vino;Cristian Carmona Macaya;MU12114042;MUNICIPALIDAD DE LA GRANJA;mu121;Concejal(a);26-12-2018;Celebración fiestas de fin de año 2018;;;
2018;4;mu121312453;UN VINO TARAPACA GRAN RESERVA )CARBERNET SAUVIGNON) Y UN CHAMPAGNE (VEUME AMBAL);Juan Carlos Aguilar Torres;MU12182486;MUNICIPALIDAD DE LA GRANJA;mu121;Concejal(a);20-12-2018;NAVIDAD Y AÑO NUEVO 2018;;;
2018;4;mu122315853;Pintura;Yerko Hernaldo Galleguillos Ossandón;MU12216534;MUNICIPALIDAD DE LA HIGUERA;mu122;Alcalde(sa);21-12-2018;Aniversario de la Comuna de La Higuera;;;
2018;4;mu122315863;GALVANO;Yerko Hernaldo Galleguillos Ossandón;MU12216534;MUNICIPALIDAD DE LA HIGUERA;mu122;Alcalde(sa);21-12-2018;ANIVERSARIO DE LA COMUNA DE LA HIGUERA;;;
2018;4;mu122315873;GALVANO;Yerko Hernaldo Galleguillos Ossandón;MU12216534;MUNICIPALIDAD DE LA HIGUERA;mu122;Alcalde(sa);21-12-2018;ANIVERSARIO DE LA COMUNA DE LA HIGUERA;;;
2018;4;mu122315883;FOTOGRAFIAS;Yerko Hernaldo Galleguillos Ossandón;MU12216534;MUNICIPALIDAD DE LA HIGUERA;mu122;Alcalde(sa);21-12-2018;ANIVERSARIO DE LA COMUNA DE LA HIGUERA;;;
2018;4;mu124296313;Galvano de vidrio;Claudia Gerlene Pizarro Peña;MU12482021;MUNICIPALIDAD DE LA PINTANA;mu124;Alcalde(sa);29-10-2018;1er Encuentro Comunal de Ferias Libres de la Comuna de La Pintana;;;
2018;4;mu125307523;1 FRASCO DE CHOCOLATES;Jose Manuel Augusto Palacios Parra;MU12518948;MUNICIPALIDAD DE LA REINA;mu125;Alcalde;18-12-2018;SALUDO NAVIDEÑO;;;
2018;4;mu125310303;2 botellas aceite de oliva;Jose Manuel Augusto Palacios Parra;MU12518948;MUNICIPALIDAD DE LA REINA;mu125;Alcalde;24-12-2018;navidad;;;
2018;4;mu125312383;un vaso de vidrio;Jose Manuel Augusto Palacios Parra;MU12518948;MUNICIPALIDAD DE LA REINA;mu125;Alcalde;27-12-2018;navidad;;;
2018;4;mu126307143;PAN DE PASCUA;Héctor Patricio  Núñez Paredes  ;MU12616059;MUNICIPALIDAD DE LA SERENA;mu126;Director(a) de Obras Municipales;18-12-2018;FIESTAS NAVIDEÑAS 2018;;;
2018;4;mu126309483;chocolates la fete;Héctor Patricio  Núñez Paredes  ;MU12616059;MUNICIPALIDAD DE LA SERENA;mu126;Director(a) de Obras Municipales;21-12-2018;FIESTAS NAVIDEÑAS 2018;;;
2018;4;mu126309493;chocolates la fete;Héctor Patricio  Núñez Paredes  ;MU12616059;MUNICIPALIDAD DE LA SERENA;mu126;Director(a) de Obras Municipales;21-12-2018;FIESTAS NAVIDEÑAS 2018;;;
2018;4;mu126309543;VINO;Héctor Patricio  Núñez Paredes  ;MU12616059;MUNICIPALIDAD DE LA SERENA;mu126;Director(a) de Obras Municipales;21-12-2018;FIESTAS NAVIDEÑAS 2018;;;
2018;4;mu126310193;VINO BLANCO;Héctor Patricio  Núñez Paredes  ;MU12616059;MUNICIPALIDAD DE LA SERENA;mu126;Director(a) de Obras Municipales;24-12-2018;FIESTAS NAVIDEÑAS 2018;;;
2018;4;mu126310973;VINO VALDIVIESO;Fernando Javier  Glasinovic Duhalde ;MU12644107;MUNICIPALIDAD DE LA SERENA;mu126;Profesional Dirección de Obras (Sujeto Pasivo Adicional) ;24-12-2018;FIESTAS NAVIDEÑAS 2018;;;
2018;4;mu144294073;Libro Seamos Nosotros Legado de Marco Aurelio Bontá Costa (1899 - 1974);Felipe Guevara Stephens;MU14410800;MUNICIPALIDAD DE LO BARNECHEA;mu144;Alcalde(sa);16-10-2018;Por el cargo que detento;;;
2018;4;mu144306953;"Libro Chile en Crisis política y económica ""El Mercurio""";Felipe Guevara Stephens;MU14410800;MUNICIPALIDAD DE LO BARNECHEA;mu144;Alcalde(sa);14-12-2018;Navidad;;;
2018;4;mu144308833;"Libro ""El Murmullo del Tiempo""";Felipe Guevara Stephens;MU14410800;MUNICIPALIDAD DE LO BARNECHEA;mu144;Alcalde(sa);19-12-2018;Navidad;;;
2018;4;mu144308843;Agenda 2019;Felipe Guevara Stephens;MU14410800;MUNICIPALIDAD DE LO BARNECHEA;mu144;Alcalde(sa);19-12-2018;Navidad;;;
2018;4;mu144309863;Libro;Felipe Guevara Stephens;MU14410800;MUNICIPALIDAD DE LO BARNECHEA;mu144;Alcalde(sa);21-12-2018;Grandes Artistas Latinoamericanos;;;
2018;4;mu144311343;"Libros ""Mi vida, mi libertad"" - ""Nómada""";Felipe Guevara Stephens;MU14410800;MUNICIPALIDAD DE LO BARNECHEA;mu144;Alcalde(sa);26-12-2018;Navidad;;;
2018;4;mu146304803;Yerba Mate Misionera;Maximiliano Rios Galleguillos;MU14682906;MUNICIPALIDAD DE LO PRADO;mu146;Alcalde(sa);10-12-2018;Agradecimiento;;;
2018;4;mu153293393;águila de cerámica.;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;12-10-2018;Actividad celebración día del asistente de educación (AFE), reconocimiento Alcalde por el apoyo a la organización;;;
2018;4;mu153293403;Adorno escritorio (Rayuela);Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;05-10-2018;aniversario de rayuela;;;
2018;4;mu153323773;Galvano de reconocimiento;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;13-12-2018;audiencia con organización;;;
2018;4;mu153323783;Galvano de reconocimiento;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;13-12-2018;Cena aniversario agrupación;;;
2018;4;mu153323793;Galvano de reconocimiento;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;20-12-2018;Cena aniversario agrupación;;;
2018;4;mu153323803;Set de Cafe;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;27-12-2018;Cena aniversario agrupación coopeuch;;;
2018;4;mu153323813;Billetera;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;27-12-2018;actividad de aniversario;;;
2018;4;mu153323823;Set de vasos- Botella de Vino;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;27-12-2018;Audiencia Personal;;;
2018;4;mu153323833;Botella de Vino y tabla.;Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;14-12-2018;Saludo protocolar;;;
2018;4;mu153323843;Cuadro pintado por ellos (retrato alcalde);Esteban Krause Salazar;MU15311084;MUNICIPALIDAD DE LOS ANGELES;mu153;Alcalde-Esteban Krause S.;06-12-2018;Actividad Escuela;;;
2018;4;mu163296803;set de asado;Heinz Alejandro Almendares Müller;MU16313731;MUNICIPALIDAD DE MAIPÚ;mu163;Concejal - Heinz Alejandro Almendares;30-10-2018;cumpleaños;;;
2018;4;mu163307993;Canasta de navidad;Marcela Viviana Silva Nieto;MU16313766;MUNICIPALIDAD DE MAIPÚ;mu163;Concejala - Marcela Silva;19-12-2018;Celebración de navidad;;;
2018;4;mu163309733;Botella de Estelado;Marcela Viviana Silva Nieto;MU16313766;MUNICIPALIDAD DE MAIPÚ;mu163;Concejala - Marcela Silva;21-12-2018;Navidad;;;
2018;4;mu163310843;CANASTILLO SOUVENIR;Abraham Abelardo Donoso Morales;MU16313782;MUNICIPALIDAD DE MAIPÚ;mu163;Concejal - Abraham Donoso;19-12-2018;PRESENTE NAVIDAD DE ALCALDESA;;;
2018;4;mu163291723;50 ENTRADAS PARA TOUR JUNTITAS PANDORA Y YURI;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;05-10-2018;POR CORTESIA;;;
2018;4;mu163305953;Chocolate, 2 libros de niño;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;03-12-2018;agradecimientos;;;
2018;4;mu163305963;Pañuelo y Lapiz;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;03-12-2018;agradecimiento por la inclusion;;;
2018;4;mu163305973;cuadro hecho por la vecina adulto mayor;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;04-12-2018;agradecimiento por el apoyo al adulto mayor de la comuna;;;
2018;4;mu163305993;Vinos, Espumante, queso, manjar y mermelada;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;05-12-2018;Agradecimiento por la gestión;;;
2018;4;mu163306003;Enpolvados;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;por aniversario;;;
2018;4;mu163306013;2 Tortas, flores y remolinos;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;agradecimiento de las Comerciantes;;;
2018;4;mu163306023;Loza de ceramica;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;por Aniversario de Administración;;;
2018;4;mu163306033;Cerezas y tomates;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;agradecimiento por aniversario;;;
2018;4;mu163306043;Spa para mascota;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;regalo de peluqueria mimados perrita emilia;;;
2018;4;mu163306053;Ramo de Flores;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;agradecimiento;;;
2018;4;mu163306063;Muñeca;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;agradecimiento y en motivo de cumplido dos años de la alcaldesa en su administración;;;
2018;4;mu163306073;Ramo de Flores;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;Saludo por aniversario de dos años en el cargo;;;
2018;4;mu163306083;Chocolate de cacao;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;saludos por su segundo año de su cargo;;;
2018;4;mu163306093;4 Ajuares;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;saludo por el segundo de la administración de Sra. Alcaldesa;;;
2018;4;mu163306103;Porta Retrato y juguete;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;06-12-2018;saludo por el segundo de la administración de Sra. Alcaldesa;;;
2018;4;mu163306113;frutas de Estación;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;13-12-2018;agradecimiento por permiso;;;
2018;4;mu163302843;30 Galvanos para regalos;Cathy Barriga Guerra;MU16381981;MUNICIPALIDAD DE MAIPÚ;mu163;Alcaldesa - Cathy Barriga Guerra;30-11-2018;para reconocimientos de participantes en la noche de los 40 años de la teletón que se celebrara en la plaza mayor;;;
2018;4;mu163309683;canasta de navidad;Pedro Eduardo Delgadillo Castillo;MU16382109;MUNICIPALIDAD DE MAIPÚ;mu163;Concejal - Pedro Delgadillo;19-12-2018;Concejo municipal;;;
2018;4;mu163309693;Botella de vino;Pedro Eduardo Delgadillo Castillo;MU16382109;MUNICIPALIDAD DE MAIPÚ;mu163;Concejal - Pedro Delgadillo;21-12-2018;Visita a oficina;;;
2018;4;mu163296113;ramo de flores y 2 bandejitas de galletas;Karen Daisy Garrido Neira;MU16382110;MUNICIPALIDAD DE MAIPÚ;mu163;Concejala - Karen Garrido;25-10-2018;cumpleaños concejala;;;
2018;4;mu163308033;bombones ferrero rocher;Karen Daisy Garrido Neira;MU16382110;MUNICIPALIDAD DE MAIPÚ;mu163;Concejala - Karen Garrido;06-12-2018;aniversario 2 años de gestión;;;
2018;4;mu163308043;Canasta con souvenirs;Karen Daisy Garrido Neira;MU16382110;MUNICIPALIDAD DE MAIPÚ;mu163;Concejala - Karen Garrido;19-12-2018;Navidad;;;
2018;4;mu163311223;ESPUMANTE FRESITA;Karen Daisy Garrido Neira;MU16382110;MUNICIPALIDAD DE MAIPÚ;mu163;Concejala - Karen Garrido;21-12-2018;NAVIDAD;;;
2018;4;mu163313643;RAMO DE FLORES Y UNA BANDEJITA DE GALLETAS;Karen Daisy Garrido Neira;MU16382110;MUNICIPALIDAD DE MAIPÚ;mu163;Concejala - Karen Garrido;28-12-2018;AÑO NUEVO;;;
2018;4;mu163307843;Canastillo Souvenir;Horacio Saavedra Nuñez;MU16382111;MUNICIPALIDAD DE MAIPÚ;mu163;Concejal - Horacio Saavedra;19-12-2018;presente de navidad;;;
2018;4;mu186314713;Tazón;Paula Andrea Mendoza Bravo;MU18610982;MUNICIPALIDAD DE ÑUÑOA;mu186;Concejal(a);28-12-2018;Regalo fin de año;;;
2018;4;mu188306793;televisión plasma;Práxedes de Lourdes Pérez Aránguiz;MU18886650;MUNICIPALIDAD DE OLIVAR;mu188;Alcalde(sa);30-11-2018;Teletón 2018;;;
2018;4;mu188306803;Bicicleta deportiva Bianchi;Práxedes de Lourdes Pérez Aránguiz;MU18886650;MUNICIPALIDAD DE OLIVAR;mu188;Alcalde(sa);25-11-2018;Teletón 2018;;;
2018;4;mu191308863;REGALO NAVIDEÑO;JAIME ALBERTO BERTIN VALENZUELA;MU19110709;MUNICIPALIDAD DE OSORNO;mu191;Alcalde(sa);20-12-2018;NAVIDAD;;;
2018;4;mu191310463;GALVANO;JAIME ALBERTO BERTIN VALENZUELA;MU19110709;MUNICIPALIDAD DE OSORNO;mu191;Alcalde(sa);21-12-2018;AGRADECIMIENTO;;;
2018;4;mu191311723;REGALO NAVIDEÑO;JAIME ALBERTO BERTIN VALENZUELA;MU19110709;MUNICIPALIDAD DE OSORNO;mu191;Alcalde(sa);27-12-2018;Agradecimiento por el Compromiso y apoyo;;;
2018;4;mu191299743;COJIN;JAIME ALBERTO BERTIN VALENZUELA;MU19110709;MUNICIPALIDAD DE OSORNO;mu191;Alcalde(sa);14-11-2018;AGRADECIMIENTO;;;
2018;4;mu192290463;1 SET COMPUESTO POR TERMO, MATE Y BOMBILLA ENVUELTO EN CUERO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);01-10-2018;RECUERDO DEL PARAGUAY;;;
2018;4;mu192295923;GALVANO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);13-10-2018;FESTIVAL AÉREO DEL NORTE;;;
2018;4;mu192295933;DIPLOMA ENMARCADO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);20-10-2018;CAMPEONATO DEPORTIVO;;;
2018;4;mu192295943;DIPLOMA ENMARCADO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);20-10-2018;APOYO A FIESTA COSTUMBRISTA;;;
2018;4;mu192295953;GALVANO DE MADERA;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);27-10-2018;AGRADECIMIENTO CONSTRUCCION SEDE SOCIAL;;;
2018;4;mu192305823;I DOPLIMA ENMARCADO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);06-12-2018;POR COMPROMISO Y DEDICACION EN SEIS AÑOS DE ALCALDE;;;
2018;4;mu192305833;UNA FOTO ENMARCADA;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);13-12-2018;ENTREGA COMODATO EDIFCIO HOSPITAL OVALLE AL MUNICIPIO;;;
2018;4;mu192306203;1 GALVANO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);07-12-2018;POR SU CONSTANTE APOYO AL COMITE PRO LUZ;;;
2018;4;mu192309373;BOTELLA PISCO ALAMO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);21-12-2018;NAVIDAD;;;
2018;4;mu192309553;1 CAJA CON ESPECIAS;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);21-12-2018;NAVIDAD;;;
2018;4;mu192310043;1 BOTELLA DE CHAMPAÑA AZUR;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);24-12-2018;NAVIDAD;;;
2018;4;mu192310253;1 BOTELLA DE VINO;Claudio Fermin Renteria Larrondo;MU19214831;MUNICIPALIDAD DE OVALLE;mu192;Alcalde(sa);24-12-2018;NAVIDAD;;;
2018;4;mu193307853;Botella Licor;Jose Miguel Arellano Merino;MU19313545;MUNICIPALIDAD DE PADRE HURTADO;mu193;Alcalde(sa);19-12-2018;Navidad;;;
2018;4;mu193312573;Bandeja de Madera;Jose Miguel Arellano Merino;MU19313545;MUNICIPALIDAD DE PADRE HURTADO;mu193;Alcalde(sa);26-12-2018;Navidad;;;
2018;4;mu199316113;6 Botellas de Vino Cocido, Parroquia Isla de Yaquil;Héctor Hugo Vargas Córdova;MU19919468;MUNICIPALIDAD DE PALMILLA;mu199;Director(s) Control - Vargas;21-12-2018;Navidad;;;
2018;4;mu203309053;Botella de Vino Tinto 750 cc- Gran Reserva Apaltagua;Jorge Sammy Ormazábal López;MU20324180;MUNICIPALIDAD DE PAREDONES;mu203;Jefe(a) de servicio;20-12-2018;Navidad;;;
2018;4;mu205316263;LIBRO POESIA DE HUIDAS Y COMPARECENCIAS;Juan Rozas Romero;MU20513362;MUNICIPALIDAD DE PEDRO AGUIRRE CERDA;mu205;Alcalde;27-12-2018;NINGUNA;;;
2018;4;mu205294843;Reloj Mural;Juan Rozas Romero;MU20513362;MUNICIPALIDAD DE PEDRO AGUIRRE CERDA;mu205;Alcalde;23-10-2018;Otros;;;
2018;4;mu211296913;4 ENTRADAS DE PARA EVENTO;Juan Caroca Suarez;MU21112049;MUNICIPALIDAD DE PEÑAFLOR;mu211;Concejal(a);12-10-2018;fiesta de la naciones;;;
2018;4;mu211297083;6 Invitaciones Centro Eventos;Juan Caroca Suarez;MU21112049;MUNICIPALIDAD DE PEÑAFLOR;mu211;Concejal(a);30-10-2018;Fiesta de la Cerveza 2018;;;
2018;4;mu211296923;4 ENTRADAS DE PARA EVENTO;Guillermo Alejandro  Donoso Aguilar;MU21112055;MUNICIPALIDAD DE PEÑAFLOR;mu211;Concejal(a);12-10-2018;FIESTA DE LAS NACIONES;;;
2018;4;mu211296933;4 ENTRADAS DE PARA EVENTO;Jorge Pablo Kellendonk Numhauser;MU21112087;MUNICIPALIDAD DE PEÑAFLOR;mu211;Concejal(a);12-10-2018;FIESTA DE LAS NACIONES;;;
2018;4;mu211297103;ENTRADAS CENTRO DE EVENTOS;Jorge Pablo Kellendonk Numhauser;MU21112087;MUNICIPALIDAD DE PEÑAFLOR;mu211;Concejal(a);30-10-2018;Fiesta de la Cerveza 2018;;;
2018;4;mu211298143;4 ENTRADAS PARA EVENTO;MARIO ORLANDO  VALENZUELA ERAZO;MU21182068;MUNICIPALIDAD DE PEÑAFLOR;mu211;Concejal(a);12-10-2018;fiesta de las naciones;;;
