Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Item de ingresos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Pagina Ingresos del partido político/2020/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2020;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2020;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2020;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2020;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2020;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;13046800;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2020;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2020;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2020;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2020;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;8875546;0;8911191;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;8875546;0;8911191;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;1276686;982982;0;2259668
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;2259668;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;8341679;0;0;8531202;0;0;8473385;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018;PP040;Partido Izquierda Ciudadana;2018;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;8341679;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018;PP040;Partido Izquierda Ciudadana;2018;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018;PP040;Partido Izquierda Ciudadana;2018;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018;PP040;Partido Izquierda Ciudadana;2018;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018;PP040;Partido Izquierda Ciudadana;2018;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político;PP046;Partido Pais;2017;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;200000;0;0;0;0
Pagina Ingresos del partido político;PP046;Partido Pais;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político;PP046;Partido Pais;2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político;PP046;Partido Pais;2018;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;700000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;700000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;1100000;1100000;1100000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017;PP049;Partido ANDHA Chile;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;3092.48;3850006;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017;PP049;Partido ANDHA Chile;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18604;pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017;PP049;Partido ANDHA Chile;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;287272;352154;1847769;1213940;681652;812649;1194437;237157;282220;85750;572527;22131
Pagina Ingresos del partido político/2018;PP052;Partido Progresista de Chile;2018;Jul - Sep;Aportes estatales regulados en la Ley Nø 18603;Pesos;0;0;0;0;0;0;0;139371294;74879242;0;75835668;0
Pagina Ingresos del partido político/2018;PP052;Partido Progresista de Chile;2018;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;226000;774000;361000;1197003;540000;792786;1546000;39000
Pagina Ingresos del partido político/2018;PP052;Partido Progresista de Chile;2018;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018;PP052;Partido Progresista de Chile;2018;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018;PP052;Partido Progresista de Chile;2018;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019;PP052;Partido Progresista de Chile;2019;Oct - Dic;Aportes estatales regulados en la Ley Nø 18603;Pesos;0;76132584;0;0;71900347;0;0;72351181;0;0;73156964;0
Pagina Ingresos del partido político/2019;PP052;Partido Progresista de Chile;2019;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;85000;79000;149000;431000;10000;1060000;50000;246000;411000;304000;0;0
Pagina Ingresos del partido político/2019;PP052;Partido Progresista de Chile;2019;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019;PP052;Partido Progresista de Chile;2019;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019;PP052;Partido Progresista de Chile;2019;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020;PP052;Partido Progresista de Chile;2020;Jul - Sep;Aportes estatales regulados en la Ley Nø 18603;Pesos;0;75136724;0;74342080;0;0;73058277;0;0;0;0;0
Pagina Ingresos del partido político/2020;PP052;Partido Progresista de Chile;2020;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;157000;1198;265000;294000;63000;282000;135000;515200;216000;0;0;0
Pagina Ingresos del partido político/2020;PP052;Partido Progresista de Chile;2020;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020;PP052;Partido Progresista de Chile;2020;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020;PP052;Partido Progresista de Chile;2020;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Julio - Septiembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Julio - Septiembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Julio - Septiembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Julio - Septiembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Julio - Septiembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Octubre - Diciembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Octubre - Diciembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Octubre - Diciembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Octubre - Diciembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Octubre - Diciembre;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;1347000;0;0;0;0;0;0;0;0
