Camino;C骴igo del organismo;Nombre del organismo;A駉 Informado;Trimestre Informado;Item de Gastos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;2162889;0;300000;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;300000;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;300000;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos de Personal;Pesos;0;0;0;0;0;0;630000;1755000;1755000;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2017;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;0;900000;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;3056816
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;0;0;0;251138;563261;200000
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos de Personal;Pesos;0;0;0;0;0;0;0;0;0;3080000;730000;3230000
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2017/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2017;Oct - Dic;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;0;0;0;5319541;900000;3000000
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;384428;341308;195782;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos de Personal;Pesos;0;0;0;3414206;1460000;7530200;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2018;Abr - Jun;Otros gastos de administraci髇;Pesos;0;0;0;200000;5965000;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;1150260;520000;1407177;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos de Personal;Pesos;1868807;1715000;2475000;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2018;Ene - Mar;Otros gastos de administraci髇;Pesos;4183101;500000;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;0;0;0;2386874;2768744;6351530
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;2227009;2575978;1487197;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;292500;527500;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de Personal;Pesos;0;0;0;0;0;0;0;0;0;5369998;6061955;7128335
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos de Personal;Pesos;0;0;0;0;0;0;3891110;5511110;5094444;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2018/Trimestre Octubre - Diciembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;0;0;0;11580000;191221;1500000
Pagina Gastos del partido pol韙ico/2018/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2018;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;900000;0;129990;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;333260;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;945733;433873;1433676;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos de Personal;Pesos;0;0;0;6195719;6921107;7057775;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Abril - Junio;PP039;Partido Igualdad ](PI);2019;Abr - Jun;Otros gastos de administraci髇;Pesos;0;0;0;12400000;5000000;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2019;Ene - Mar;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico/2019/Trimestre Enero - Marzo;PP039;Partido Igualdad ](PI);2019;Ene - Mar;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
