"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"ai00369542","Machalí","Alejandro Daniel Pérez Oportus","AI0035589","SERVICIO NACIONAL DE LA DISCAPACIDAD (SENADIS)","ai003","Director(a) regional del Libertador Bernardo Ohiggins",2015-06-18,2015-06-18,"Cierre Proyecto ""Acompañando la Continuidad del Centro de Integración y Laborterapia de Machalí"". Folio Nº 11376-2014 - ",0,"   S/I - "
"ai00369552","San Fernando","Alejandro Daniel Pérez Oportus","AI0035589","SERVICIO NACIONAL DE LA DISCAPACIDAD (SENADIS)","ai003","Director(a) regional del Libertador Bernardo Ohiggins",2015-06-25,2015-06-25,"Presentación Convenio Senadis-Caj y charla Ley 20.422 en Hospital San Fernando - ",31882,"   Servicio Nacional de la Discapacidad -     Senadis - "
"ai00410162","Iloca, Putú.","Gonzalo Uribe Ceroni","AI0041970","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Maule",2015-04-29,2015-04-29,"Jornada de planificación y reunión con pescadores - ",30682,"   Fondo de Solidaridad e Inversión Social - "
"ai00410172","Constitución y Pelluhue","Gonzalo Uribe Ceroni","AI0041970","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Maule",2015-04-28,2015-04-28,"Reunión con Sindicato de Pescadores de las localidades de Constitución y Pelluhue - ",30682,"   Fondo de Solidaridad e Inversión Social - "
"ai00410182","Linares, Chile","Gonzalo Uribe Ceroni","AI0041970","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Maule",2015-04-30,2015-04-30,"Cuarta Cuenta Pública a cargo del Intendente de la Región del Maule, en la Provincia de Linares - ",30682,"   Fondo de Solidaridad e Inversión Social - "
"ai00412322","Vallenar","Rodrigo Hidalgo Montero","AI0041954","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Atacama",2015-04-30,2015-04-30,"Participar en mesa de selección de propuestas programa Yo Emprendo grupal FNDR 2014 - ",30682,"   FOSIS - "
"ai00413362","Cabrero","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-05,2015-05-05,"Ceremonia certificación Yo Emprendo Avanzado comunas de Cabrero, Yumbel, Nacimiento y Laja - ",30682,"   FOSIS - "
"ai00415362","Osorno- Puerto Octay","Enzo Jaramillo Hott","AI0041977","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Los Lagos",2015-04-28,2015-04-28,"Visita en terreno  damnificados emergencia erupción volcán Calbuco - ",0,"   FOSIS - "
"ai00415382","Osorno- Puerto Varas- Puerto Octay","Enzo Jaramillo Hott","AI0041977","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Los Lagos",2015-05-02,2015-05-02,"Apoyo a damnificados emergencia erupción volcán Calbuco - ",30682,"   FOSIS - "
"ai00415392","Pto.Varas- Pto. Octay - Osorno","Enzo Jaramillo Hott","AI0041977","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Los Lagos",2015-04-30,2015-04-30,"Visita a terreno damnificados emergencia volcán Calbuco - ",0,"   FOSIS - "
"ai00415402","Osorno- Pto.Octay- Pto.Varas- Pto.Montt","Enzo Jaramillo Hott","AI0041977","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Los Lagos",2015-05-06,2015-05-06,"Visitar en terreno y apoyar a personas de los albergues de Pto. Octay- Pto. Varas - Pto. Montt - ",30682,"   FOSIS - "
"ai00415432","Chaitén- Futaleufú","Enzo Jaramillo Hott","AI0041977","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Los Lagos",2015-05-07,2015-05-09,"Sostener reuniones con los alcalde de la comuna de Chaitén y Futaleufú en el marco de las actividades IEF y por mandato del Intendente para tomar contacto con personas cesantes por construcción del Hospital de Futaleufú. - ",184090,"   FOSIS - "
"ai00415442","Santiago","Enzo Jaramillo Hott","AI0041977","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Los Lagos",2015-05-10,2015-05-13,"Jornada de Directores Regionales - ",76704,"   FOSIS - "
"ai00416342","Caldera","Rodrigo Hidalgo Montero","AI0041954","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Atacama",2015-05-09,2015-05-09,"Actividad Gobierno en Terreno para dar respuesta a consultas ciudadanas - ",0,"   FOSIS - "
"ai00416382","Santiago","Rodrigo Hidalgo Montero","AI0041954","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Atacama",2015-05-10,2015-05-12,"Jornada de directores regionales de FOSIS - ",30682,"   FOSIS - "
"ai00417142","Santiago","Hugo Máximo Castillo Álvarez","AI0043895","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional (s) FOSIS Antofagasta",2015-05-10,2015-05-12,"Jornada directores regionales FOSIS - ",114738,"   Fondo de Solidaridad e Inversión Social,  FOSIS - "
"ai00418662","Puchuncavi","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-04-28,2015-04-28,"Ceremonia Inauguración Vive Tu Huerto - ",0,"   Fondo de Solidaridad e Inversión Social - "
"ai00418672","La Calera","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-05-05,2015-05-05,"Asiste a Cuenta Pública Seremi Desarrollo Social - ",0,"   Fondo de Solidaridad e Inversión Social - "
"ai00418682","San Antonio","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-05-07,2015-05-07,"Entrega de equipo computacional en oficina Provincial FOSIS; Asiste a Cuenta Pública Gobernación San Antonio - ",0,"   Fondo de Solidaridad e Inversión Social - "
"ai00418692","Santiago","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-05-11,2015-05-12,"Jornada de directores regionales de FOSIS - ",0,"   Fondo de Solidaridad e Inversión Social - "
"ai00418792","Santiago","Orlando Céspedes Díaz","AI0041947","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Arica y Parinacota",2015-05-10,2015-05-12,"Jornada de directores regionales de FOSIS - ",171389,"   FOSIS - "
"ai00419412","Chillán","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-04-27,2015-04-27,"Ceremonia de cierre Programa YES Comuna de Chillán (125 usuarios) y Ceremonia cierre Programa YES Comunas Chillán y Chillán Viejo (100 usuarios) - ",30682,"   FOSIS - "
"ai00419422","FLORIDA","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-04,2015-05-04,"CEREMONIA CIERRE PROGRAMA ACCIÓN - AUTOGESTIONADO FORTALECIMIENTO DE LA ACCIÓN COMUNITARIA - FLORIDA - ",0,"   FOSIS - "
"ai00419432","CABRERO","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-05,2015-05-05,"CEREMONIA CIERRE YO EMPRENDO AVANZADO COMUNAS: CABRERO, YUMBEL, NACIMIENTO Y LAJA - ",30682,"   FOSIS - "
"ai00419442","QUILLÓN Y SAN CARLOS","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-07,2015-05-07,"CEREMONIA DE CIERRE PROGRAMA ACCIÓN, COMUNAS:  PORTEZUELO, RÁNQUIL Y QUILLÓN, EN QUILLÓN.  Y, CEREMONIA CIERRE PROGRAMA YES COMUNAS SAN CARLOS, SAN FABIÁN Y ÑIQUÉN EN SAN CARLOS. - ",30682,"   FOSIS - "
"ai00419452","Ninhue y Lota","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-08,2015-05-08,"Ceremonia cierre programa Acción Fortalecimiento Vida en Familia, comunas: Ninhue y San Nicolás. Reunión con alcalde de Lota y feriantes siniestrados en incendio sector feria de Lota. - ",30682,"   FOSIS - "
"ai00419462","Santiago","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-10,2015-05-12,"Jornada de directores regionales de FOSIS - ",0,"   FOSIS - "
"ai00419942","Santiago","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-05-14,2015-05-14,"Reunión nivel central FOSIS - ",30682,"   Fondo de Solidaridad e Inversión Social FOSIS - "
"ai00419952","Valparaíso - Casablanca - San Antonio","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-05-15,2015-05-15,"Celebración del Día internacional de la Familia, Senadis, Senama y Fosis - Cierre Programa Habitabilidad Municipalidad de Casablanca - Izamiento bandera de la diversidad sexual - San Antonio - ",31,"   Fondo de Solidaridad e Inversión Social FOSIS - "
"ai00419972","Olmué - Viña del Mar","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-05-16,2015-05-16,"Izamiento Bandera Diversidad Sexual, Olmué - Conmemoración del día contra la no Discriminación y homofobia - Ceremonia Certificación Programa Acción en Comunidad, Viña del Mar. - ",31,"   Fondo de Solidaridad e Inversión Social FOSIS - "
"ai00420452","Caleta Totoralillo Sur, Los Vilos","Sergio Llanos Huerta","AI0041961","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Coquimbo",2015-05-19,2015-05-19,"Entrega de motores, en el marco transferencia, mejoramiento y capacidad de gestión convenio FOSIS - Gobierno Regional de Coquimbo. - ",30682,"   FOSIS REGIÓN DE COQUIMBO - "
"ai00420892","Calama","Hugo Máximo Castillo Álvarez","AI0043895","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional (s) FOSIS Antofagasta",2015-05-18,2015-05-18,"Reunión de trabajo usuarios Calama. - ",20231,"   fosis - "
"ai00421272","Chañaral","Rodrigo Hidalgo Montero","AI0041954","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Atacama",2015-05-15,2015-05-15,"Ceremonia Reemprende Atacama,Camara de Comercio Chañaral - ",30682,"   Fosis - "
"ai00422532","Ofragia comuna de Camarones","Orlando Céspedes Díaz","AI0041947","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Arica y Parinacota",2015-05-20,2015-05-20,"Invitación del alcalde de Camarones, Iván Romero, a la inauguración de la fiesta de la vendimia 2015. - ",0,"   Ilustre municipalidad de Camarones - "
"ai00422852","Chillán","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-15,2015-05-15,"Inauguración Jardines Infantiles de Integra, como Autoridad Regional - ",30682,"   FOSIS - "
"ai00422872","Cañete","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-19,2015-05-19,"Ceremonia cierre programa Yo Emprendo Avanzado comunas Cañete y Contulmo - ",30682,"   FOSIS - "
"ai00423632","Panguipulli, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-04-28,2015-04-28,"Participación en la Cuenta Pública gestión año 2014 de la Gobernación Provincial de Valdivia a realizarse en Panguipulli y  reunión con Agrupación de la Localidad de Choshuenco de la comuna de Panguipulli. - ",30682,"   FOSIS - "
"ai00423642","Máfil y Mariquina,Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-04-30,2015-04-30,"Participación en Gobierno en Terreno en la Localidad de Huichaco, comuna de Máfil, convocado por la Gobernación de Valdivia, reunión con Agrupación de la Localidad de Ciruelos en la comuna de Mariquina y visita Taller Yo Emprendo Grupal en la comuna de Máfil. - ",30682,"   FOSIS - "
"ai00423652","Corral y Río Bueno, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-04,2015-05-04,"Reunión con Agrupación de la Localidad de Chaihuín en la comuna de Corral y presentación a la Comisión del CORE en la comuna de Río Bueno. - ",30682,"   FOSIS - "
"ai00423672","La Unión, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-05,2015-05-05,"Supervisión en terreno del programa de Seguridades y Oportunidades. - ",30682,"   FOSIS - "
"ai00423692","Futrono, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-07,2015-05-07,"Participación en los Talleres de Retroalimentación del Programa Yo Emprendo Semilla de la comuna   de Futrono. - ",30682,"   FOSIS - "
"ai00423702","La Unión y Río Bueno, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-08,2015-05-08,"Participación en los Talleres de retroalimentación del Programa Yo Emprendo Semilla IEF de la comuna  de Río Bueno y actividad de cierre del  Programa Yo Trabajo Jóvenes  y participación en los talleres de retroalimentación del Programa Yo Emprendo Semilla IEF de la comuna de La Unión. - ",30682,"   FOSIS - "
"ai00423712","Santiago, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-10,2015-05-13,"Jornada de directores regionales FOSIS. - ",30682,"   FOSIS - "
"ai00423732","Paillaco, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-19,2015-05-19,"Participación en reunión de trabajo de la Comisión Fomento Productivo del Consejo Regional en la comuna de Paillaco. - ",0,"   FOSIS - "
"ai00423742","Valdivia, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-20,2015-05-20,"Participación en reunión con la Agrupación Alondra del Sur de la Población San Pedro en la comuna de Valdivia. - ",0,"   FOSIS - "
"ai00424712","Chañaral","Rodrigo Hidalgo Montero","AI0041954","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Atacama",2015-05-19,2015-05-19,"Reunión con emprendedores, Directores Sercotec, Intendente Regional - ",30682,"   Fosis - "
"ai00424722","Chañaral","Rodrigo Hidalgo Montero","AI0041954","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Atacama",2015-05-20,2015-05-20,"-Mesa adjudicación Yo Emprendo en Comunidad. -Visitas a usuarios Reemprende emergencia. - ",30682,"   Fosis - "
"ai00425662","Región de Aysén","Andrés Santander Ortega","AI0041929","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director Ejecutivo FOSIS",2015-04-28,2015-04-30,"Lanzamiento Subsidio de Calefacción 2015. - ",462485,"   FOSIS - "
"ai00425672","Valparaíso","Andrés Santander Ortega","AI0041929","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director Ejecutivo FOSIS",2015-05-05,2015-05-05,"Visita a Congreso. - ",30682,"   FOSIS - "
"ai00425692","Región de Aysén","Jorge Daza Lobos","AI0041934","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Jefe de Gabinete Director Ejecutivo",2015-04-27,2015-04-30,"Lanzamiento de Subsidio de Calefacción 2015. - ",509039,"   FOSIS - "
"ai00426442","Tocopilla","Lizza Aravena Briceño","AI0041953","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Antofagasta",2015-05-26,2015-05-26,"Cierre proyecto comuna de Tocopilla y reunión usuarios de proyectos  Reunión de presentación oferta territorial 2015 Gobernador Tocopilla Sergio Carvajal  Reunión de presentación oferta territorial 2015 Alcalde Tocopilla Fernando San Roman  Reunión con Asoc. Madres del Viento - ",30682,"   fosis - "
"ai00426642","Santiago","Sergio Llanos Huerta","AI0041961","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Coquimbo",2015-05-10,2015-05-13,"Jornada de Directores Regionales - ",30682,"   FOSIS - "
"ai00428002","PROVINCIA DE ARAUCO","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-05-25,2015-05-25,"CEREMONIA CIERRE PROGRAMA APOYO A TU PLAN LABORAL COMUNAS:  ARAUCO, DHUE., L.ÁLAMOS, LEBU, CAÑETE, CONTULMO Y TIRÚA. Y, REUNIÓN CON ALGUERAS DE TUBUL - ",30682,"   FOSIS - "
"ai00428172","Localidad El Molle (comuna Vicuña","Sergio Llanos Huerta","AI0041961","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Coquimbo",2015-05-07,2015-05-07,"Jornada de Habitabilidad - ",0,"   Fosis - "
"ai00428602","Valdivia, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-23,2015-05-23,"Participación del Gobierno en Terreno que se desarrollará con la presencia del Ministro de Cultura, actividad convocada por el SEREMI de Gobierno,  a realizarse en la Feria Libre San Luis de la ciudad de Valdivia. - ",0,"   FOSIS - "
"ai00428612","Mariquina, Chile","Viviana Alvarado Sepúlveda","AI0041976","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Los Ríos",2015-05-26,2015-05-26,"Participación en reunión del Consejo Regional de Los Ríos a través de la Comisión Mixta Hacienda y Fomento Productivo, a realizarse en Mariquina. - ",0,"   FOSIS - "
"ai00430922","Quilpue - San Felipe","Marcelo Aguilar Vergara","AI0041963","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Valparaíso",2015-05-26,2015-05-26,"Constitución Mesa Territorial Marga Marga - Prensa Local San Felipe - Cierre Proyecto Acción Autogestionado San Felipe - ",30682,"   Fondo de Solidaridad e Inversión Social FOSIS - "
